User_ID,Country,Continent,Age,Gender,Daily_Screen_Time_Hours,Social_Media_Usage_Hours,App_Notifications_Received,Screen_Unlocks_Per_Day,Sleep_Hours,Sleep_Quality,Stress_Level,Productivity_Score,IFA,Frecuencia_Desbloqueo
U01278,UK,Europe,52,Male,7.4,3.3,487,81,3.8,Poor,7,56,32.60972242975548,Frecuentemente
U01283,China,Asia,52,Female,8.7,2.4,114,87,3.4,Poor,3,25,38.952830285960395,Frecuentemente
U01289,Pakistan,Asia,26,Male,4.5,4.1,373,131,9.2,Average,2,68,21.972608651638666,Frecuentemente
U01296,Brazil,South America,36,Female,4.6,2.5,95,74,8.6,Poor,4,67,19.860445322267026,Frecuentemente
U01317,Pakistan,Asia,16,Other,3.8,1.3,334,131,6.9,Average,3,66,18.554647305828208,Frecuentemente
U01325,Germany,Europe,64,Female,10.0,4.4,82,171,6.8,Good,4,0,51.47494476813453,Siempre
U01336,Germany,Europe,29,Other,4.5,1.9,166,169,6.7,Average,8,62,23.11109296672618,Siempre
U01338,UK,Europe,29,Other,2.9,4.2,269,111,8.5,Poor,6,83,13.683646726755773,Frecuentemente
U01339,Pakistan,Asia,20,Other,6.5,2.3,88,125,8.1,Good,7,47,31.435832395184608,Frecuentemente
U01351,Canada,North America,55,Other,1.5,3.7,198,136,4.8,Average,4,100,7.379971388742188,Frecuentemente
U01356,Germany,Europe,65,Other,7.5,4.2,494,188,5.2,Average,4,33,39.31310261294732,Siempre
U01360,Australia,Oceania,63,Other,4.2,1.2,362,171,7.8,Good,5,69,21.619476802616504,Siempre
U01366,USA,North America,18,Other,6.9,0.9,483,35,8.3,Good,2,43,24.72628067534716,Rara vez
U01369,Canada,North America,39,Other,3.3,3.1,152,56,7.0,Good,7,91,13.342069183854015,Rara vez
U01371,China,Asia,37,Male,2.1,3.8,309,127,4.8,Good,7,83,10.189263554231196,Frecuentemente
U01378,Australia,Oceania,20,Male,5.6,3.4,146,46,7.8,Average,4,61,21.560826569576324,Rara vez
U01384,USA,North America,30,Male,5.0,3.2,477,104,8.1,Poor,5,66,23.269801750787614,Frecuentemente
U01399,Germany,Europe,49,Other,5.4,3.5,282,132,6.3,Good,5,50,26.40788529239747,Frecuentemente
U01407,Japan,Asia,50,Other,3.3,2.4,411,31,6.8,Average,8,81,11.436928479239096,Rara vez
U01414,UK,Europe,22,Female,5.3,1.7,194,41,5.1,Average,8,72,19.80964897690185,Rara vez
U01417,Brazil,South America,31,Other,4.9,3.7,281,118,6.6,Poor,10,79,23.4177051162465,Frecuentemente
U01419,Japan,Asia,39,Other,7.7,1.6,213,33,6.9,Good,2,42,27.152976039544445,Rara vez
U01422,India,Asia,62,Other,9.4,0.6,398,185,9.1,Good,3,36,49.122018732904095,Siempre
U01426,Canada,North America,49,Other,9.8,2.5,109,133,6.8,Good,3,18,47.998830039518936,Frecuentemente
U01431,Japan,Asia,21,Other,4.9,4.2,66,54,7.7,Average,3,69,19.63593260763911,Rara vez
U01433,Japan,Asia,21,Female,6.1,4.2,453,117,8.0,Good,6,52,29.101176209240556,Frecuentemente
U01434,Germany,Europe,15,Other,6.7,3.9,227,60,7.5,Average,6,54,27.542854889961188,Rara vez
U01435,Japan,Asia,28,Other,6.9,2.5,226,105,6.4,Average,6,38,32.17772974937326,Frecuentemente
U01437,Japan,Asia,25,Male,5.2,4.4,50,158,7.6,Poor,7,53,26.358301851545203,Siempre
U01457,UK,Europe,26,Female,5.9,3.4,232,43,5.9,Average,7,53,22.326718840117742,Rara vez
U01461,Brazil,South America,39,Male,6.5,0.9,202,122,4.8,Poor,3,39,31.279198309920712,Frecuentemente
U01462,Germany,Europe,21,Other,4.5,2.4,345,99,6.4,Good,2,62,20.723265836946414,Frecuentemente
U01464,Australia,Oceania,52,Male,6.1,2.3,277,111,8.0,Poor,1,66,28.78284311490007,Frecuentemente
U01465,Germany,Europe,25,Female,4.6,1.7,114,36,6.5,Poor,3,59,16.61022239816343,Rara vez
U01472,Germany,Europe,42,Male,4.6,3.6,202,95,7.3,Poor,6,73,20.996001680752045,Frecuentemente
U01477,India,Asia,55,Female,6.9,2.7,366,31,8.7,Poor,4,32,23.913577729318114,Rara vez
U01485,Australia,Oceania,49,Female,3.8,3.4,120,53,4.3,Good,5,82,15.158139376944243,Rara vez
U01490,India,Asia,21,Other,5.7,3.7,108,43,7.6,Good,6,63,21.56988091333409,Rara vez
U01504,Canada,North America,61,Male,6.2,3.9,144,37,6.8,Average,3,52,22.553034190303592,Rara vez
U01507,Brazil,South America,32,Female,4.6,3.7,145,94,6.8,Average,7,59,20.947833701362487,Frecuentemente
U01509,USA,North America,34,Female,4.2,1.5,279,120,8.8,Good,6,72,20.142320291506316,Frecuentemente
U01513,Brazil,South America,30,Female,6.1,2.8,73,85,5.0,Good,2,56,27.171518507146395,Frecuentemente
U01520,Brazil,South America,45,Male,8.7,2.0,305,107,6.7,Average,6,37,40.73454167598071,Frecuentemente
U01522,Canada,North America,51,Female,2.4,2.6,481,92,6.7,Poor,9,69,10.878238783567815,Frecuentemente
U01523,China,Asia,44,Male,2.9,3.3,379,58,7.1,Average,8,76,11.824858587326586,Rara vez
U01529,Brazil,South America,51,Female,5.3,4.5,62,92,6.8,Poor,3,48,24.022777313712258,Frecuentemente
U01532,Australia,Oceania,45,Other,7.6,2.8,402,142,4.5,Average,7,30,37.71761918997529,Siempre
U01541,UK,Europe,52,Female,2.2,3.7,349,33,9.3,Average,3,72,7.757993154155556,Rara vez
U01545,Australia,Oceania,55,Other,7.3,0.7,80,133,5.1,Poor,4,61,35.754230539641654,Frecuentemente
U01559,India,Asia,65,Male,6.2,3.4,277,174,5.8,Good,7,51,32.021673038325794,Siempre
U01564,India,Asia,44,Male,6.3,2.1,375,97,5.9,Poor,3,51,28.885295115624604,Frecuentemente
U01567,Brazil,South America,62,Other,5.4,3.3,330,99,5.3,Poor,5,58,24.867919004335697,Frecuentemente
U01569,Canada,North America,31,Other,5.1,2.9,407,147,7.6,Poor,3,67,25.485782596196984,Siempre
U01571,Canada,North America,38,Male,10.2,3.1,433,189,3.6,Good,6,25,53.519645536036954,Siempre
U01577,Australia,Oceania,65,Female,7.1,1.4,444,155,6.0,Good,7,53,35.85397765147171,Siempre
U01588,Australia,Oceania,54,Other,7.2,2.5,424,112,7.1,Average,1,24,34.037192294728854,Frecuentemente
U01589,Canada,North America,41,Female,9.9,1.9,144,86,6.8,Good,6,29,44.21249037468038,Frecuentemente
U01595,Brazil,South America,46,Other,7.4,1.9,164,71,7.6,Good,6,31,31.64732928071881,Frecuentemente
U01596,USA,North America,57,Female,6.9,3.2,331,38,10.0,Average,7,61,25.27857535829456,Rara vez
U01598,Brazil,South America,51,Female,2.7,0.7,200,45,7.4,Average,6,75,10.337331770520557,Rara vez
U01601,USA,North America,21,Male,3.7,0.9,173,65,5.8,Average,9,68,15.501722545497774,Rara vez
U01602,Brazil,South America,31,Other,5.5,4.4,500,144,6.2,Good,4,50,27.372035583313156,Siempre
U01607,Pakistan,Asia,31,Male,1.2,0.9,457,96,6.7,Average,8,97,5.489653174204059,Frecuentemente
U01613,UK,Europe,31,Male,2.4,2.6,467,100,6.7,Average,4,84,11.076289240419023,Frecuentemente
U01627,Australia,Oceania,58,Female,8.8,1.9,120,93,5.1,Good,6,29,39.980994083976036,Frecuentemente
U01638,Canada,North America,64,Other,7.1,2.1,117,57,8.3,Poor,6,54,28.829145374879573,Rara vez
U01640,Pakistan,Asia,63,Male,5.5,1.4,339,129,6.8,Good,5,50,26.7714394775057,Frecuentemente
U01643,Canada,North America,61,Female,6.6,2.0,122,34,5.7,Good,5,34,23.46529720583013,Rara vez
U01648,Canada,North America,45,Male,5.8,2.9,477,82,6.9,Average,5,44,25.62927552522027,Frecuentemente
U01652,Pakistan,Asia,54,Other,6.0,3.8,449,108,7.3,Average,3,48,28.14808729337486,Frecuentemente
U01657,Pakistan,Asia,64,Other,10.6,1.5,287,179,6.9,Poor,6,0,55.04534261943623,Siempre
U01658,Pakistan,Asia,56,Female,8.2,4.2,257,187,10.1,Average,5,43,42.93882409520558,Siempre
U01666,Canada,North America,59,Other,7.0,1.4,495,100,6.2,Average,6,44,32.30584361788882,Frecuentemente
U01670,Australia,Oceania,58,Other,6.4,1.0,173,138,7.0,Average,3,35,31.58063317203643,Frecuentemente
U01672,UK,Europe,51,Male,6.9,0.7,319,137,8.0,Average,1,35,33.998050427584715,Frecuentemente
U01674,Brazil,South America,22,Female,8.4,4.3,243,105,6.6,Good,4,25,39.17288839054137,Frecuentemente
U01678,Brazil,South America,45,Male,5.6,3.1,112,34,6.1,Good,9,49,19.909949144340715,Rara vez
U01684,USA,North America,28,Male,5.1,4.4,281,141,6.6,Good,5,39,25.27471799376643,Siempre
U01689,USA,North America,18,Male,3.2,3.6,246,106,5.2,Good,8,74,14.9530522702781,Frecuentemente
U01703,USA,North America,40,Male,6.2,4.1,220,89,9.0,Average,8,58,27.898819956047642,Frecuentemente
U01706,Canada,North America,15,Female,2.9,2.3,380,133,8.0,Poor,4,81,14.203735419857642,Frecuentemente
U01707,Pakistan,Asia,15,Male,9.0,3.8,403,180,5.9,Good,5,1,46.78647328139243,Siempre
U01714,Pakistan,Asia,17,Male,7.8,0.8,495,166,4.8,Good,10,49,39.92035173685069,Siempre
U01715,Japan,Asia,65,Male,6.8,3.0,62,41,8.0,Good,3,41,25.416153404326906,Rara vez
U01722,UK,Europe,33,Other,9.3,2.3,404,87,6.7,Average,8,25,41.63923237464733,Frecuentemente
U01746,UK,Europe,15,Male,10.4,4.3,75,182,7.1,Average,5,32,54.17865598955078,Siempre
U01753,Australia,Oceania,25,Other,6.6,2.6,104,94,6.5,Poor,2,59,30.055587484563567,Frecuentemente
U01754,Germany,Europe,23,Male,5.8,4.3,202,138,6.0,Good,3,37,28.61994881215801,Frecuentemente
U01757,Brazil,South America,21,Male,5.0,0.7,345,189,9.0,Good,5,73,26.23512036080243,Siempre
U01759,Germany,Europe,53,Other,8.0,4.0,307,142,6.0,Poor,2,35,39.702757042079256,Siempre
U01761,UK,Europe,42,Other,6.7,1.2,345,162,4.4,Average,7,55,34.128126345405306,Siempre
U01764,Pakistan,Asia,51,Female,6.1,2.5,218,168,8.3,Average,2,53,31.292382161030748,Siempre
U01771,Canada,North America,22,Other,8.6,1.9,482,90,7.2,Poor,1,18,38.793391756044905,Frecuentemente
U01773,Germany,Europe,39,Male,4.6,2.4,207,184,3.6,Good,6,72,24.01363679536029,Siempre
U01778,Japan,Asia,48,Other,8.6,2.8,187,58,9.0,Average,4,27,35.06682201758919,Rara vez
U01805,India,Asia,59,Other,5.4,1.9,463,189,3.7,Poor,3,45,28.333929989666625,Siempre
U01811,USA,North America,42,Male,6.7,1.6,434,182,7.2,Average,1,59,34.90355722403753,Siempre
U01823,Australia,Oceania,45,Male,5.2,1.8,73,55,5.6,Poor,6,63,20.931828791822777,Rara vez
U01824,China,Asia,34,Female,2.5,3.2,115,180,8.9,Average,4,95,12.996242578164566,Siempre
U01828,Germany,Europe,45,Other,7.1,3.3,62,131,6.9,Good,2,48,34.66789365036323,Frecuentemente
U01845,Japan,Asia,61,Female,5.2,3.9,84,125,8.6,Poor,4,74,25.148665916147685,Frecuentemente
U01847,Canada,North America,41,Female,6.0,4.3,183,98,7.5,Good,3,52,27.570719100807537,Frecuentemente
U01861,India,Asia,47,Male,5.7,3.1,316,144,7.3,Average,8,50,28.367382331797273,Siempre
U01863,Pakistan,Asia,26,Other,4.1,2.3,462,119,5.6,Good,5,61,19.628716145406386,Frecuentemente
U01867,Germany,Europe,44,Female,7.6,1.3,170,128,7.3,Average,3,38,36.934574273148705,Frecuentemente
U01868,Canada,North America,17,Male,8.1,1.0,472,166,8.9,Good,6,29,41.455749880575716,Siempre
U01869,Australia,Oceania,18,Other,5.5,3.0,199,199,6.9,Poor,4,48,29.1407455160142,Siempre
U01872,Canada,North America,17,Male,7.5,2.8,483,87,7.6,Good,3,45,33.58002610858655,Frecuentemente
U01877,Pakistan,Asia,24,Female,4.2,3.8,308,67,5.9,Average,5,75,17.72193236173965,Rara vez
U01881,Australia,Oceania,31,Female,8.1,1.2,173,182,5.4,Poor,7,41,42.19683783801551,Siempre
U01890,Japan,Asia,59,Female,7.3,2.9,172,55,6.6,Average,5,35,29.385067342366593,Rara vez
U01894,Germany,Europe,59,Female,6.2,1.6,327,126,6.7,Poor,8,67,30.033959936043267,Frecuentemente
U01899,Pakistan,Asia,21,Female,5.3,2.6,495,184,5.0,Good,3,44,27.667885872915118,Siempre
U01900,Canada,North America,25,Other,9.1,3.9,56,117,7.7,Poor,1,28,43.413230082637554,Frecuentemente
U01904,UK,Europe,17,Male,6.0,1.1,413,158,5.9,Good,3,54,30.41342521332139,Siempre
U01906,India,Asia,58,Female,8.9,1.6,343,66,8.4,Poor,2,16,37.4217643125796,Rara vez
U01911,Canada,North America,39,Female,6.7,4.2,50,72,7.3,Good,8,47,28.74607825569422,Frecuentemente
U01912,Japan,Asia,20,Male,9.8,2.4,420,157,5.2,Good,7,18,49.61343132366428,Siempre
U01914,China,Asia,40,Other,8.3,3.2,270,117,9.0,Average,4,24,39.59668238306502,Frecuentemente
U01915,Australia,Oceania,34,Male,4.9,3.6,158,45,7.9,Poor,5,68,18.760342842796568,Rara vez
U01917,Australia,Oceania,64,Male,3.0,1.0,192,133,7.3,Good,5,76,14.693519399852732,Frecuentemente
U01918,Brazil,South America,23,Male,5.7,4.1,447,40,9.4,Good,5,55,21.167360780214555,Rara vez
U01924,Germany,Europe,31,Male,5.1,3.7,337,129,5.9,Poor,4,46,24.824425697323466,Frecuentemente
U01926,Germany,Europe,61,Female,7.7,3.6,219,108,9.7,Poor,2,51,36.123378693164405,Frecuentemente
U01933,Japan,Asia,58,Other,3.5,2.2,462,30,8.5,Good,4,78,12.018955215698012,Rara vez
U01935,Canada,North America,63,Other,8.7,3.3,263,170,7.5,Good,3,31,44.73247294157314,Siempre
U01937,Germany,Europe,31,Male,7.6,4.2,342,75,8.6,Good,6,27,32.91357338617611,Frecuentemente
U01946,Canada,North America,29,Male,6.1,3.2,120,48,9.0,Poor,3,51,23.74010381847482,Rara vez
U01955,China,Asia,29,Male,5.5,2.4,409,36,8.7,Average,5,67,19.860048519543234,Rara vez
U01963,Japan,Asia,36,Male,5.6,1.6,305,112,6.3,Good,7,70,26.47337178478911,Frecuentemente
U01988,China,Asia,47,Female,5.3,4.1,141,83,8.7,Poor,6,59,23.48332903386956,Frecuentemente
U01993,Japan,Asia,31,Other,4.5,3.2,378,181,8.3,Good,2,62,23.41803009184558,Siempre
U01994,Germany,Europe,55,Other,4.8,2.2,172,132,6.5,Poor,4,51,23.473675815464418,Frecuentemente
U02000,UK,Europe,45,Male,3.3,3.4,332,178,7.3,Good,5,73,17.11837315927449,Siempre
U02001,USA,North America,32,Male,2.1,3.0,289,47,4.6,Average,6,76,8.129522122906572,Rara vez
U02004,Canada,North America,52,Male,7.0,2.1,261,57,6.9,Good,7,51,28.423101073824935,Rara vez
U02026,Australia,Oceania,19,Female,9.3,1.2,119,85,8.4,Good,7,25,41.425429855157624,Frecuentemente
U02027,China,Asia,39,Female,3.9,4.5,205,112,7.4,Good,1,70,18.436812492978127,Frecuentemente
U02028,China,Asia,61,Male,2.7,4.4,189,108,6.7,Poor,4,77,12.666639282018687,Frecuentemente
U02030,India,Asia,64,Male,4.2,1.3,205,140,6.3,Average,6,45,20.78479153958831,Frecuentemente
U02031,Germany,Europe,21,Other,7.6,4.0,484,131,3.9,Poor,6,35,37.109294611656416,Frecuentemente
U02039,Australia,Oceania,26,Female,5.1,1.1,321,91,7.0,Good,5,57,23.061121742950103,Frecuentemente
U02043,Japan,Asia,25,Other,6.6,0.9,265,153,7.5,Poor,4,51,33.243887175929956,Siempre
U02046,USA,North America,59,Male,4.2,2.7,251,179,8.5,Poor,2,71,21.810418773738885,Siempre
U02053,USA,North America,63,Other,5.6,1.2,266,92,6.3,Good,4,32,25.382557161658234,Frecuentemente
U02056,India,Asia,64,Female,6.5,4.4,342,132,6.4,Poor,4,33,31.7872693334414,Frecuentemente
U02060,India,Asia,35,Other,7.7,2.2,437,188,9.6,Good,2,50,40.36145201595925,Siempre
U02066,USA,North America,60,Other,5.3,4.2,369,119,8.9,Poor,5,59,25.37370623674484,Frecuentemente
U02071,Germany,Europe,50,Female,7.7,0.7,170,162,5.8,Poor,7,33,39.22187654621207,Siempre
U02088,Pakistan,Asia,59,Male,5.0,3.0,60,113,8.2,Good,7,77,23.68099224197248,Frecuentemente
U02093,Japan,Asia,57,Other,6.4,2.1,495,170,6.6,Good,1,51,32.906646761617026,Siempre
U02110,Canada,North America,39,Male,6.2,2.4,297,112,8.2,Good,5,49,29.309804476016513,Frecuentemente
U02113,UK,Europe,48,Male,6.6,1.5,259,188,9.0,Average,3,69,34.59553029939364,Siempre
U02116,Brazil,South America,16,Female,7.1,1.1,450,117,5.4,Good,4,35,33.87186083370622,Frecuentemente
U02120,UK,Europe,42,Male,7.7,2.6,447,37,7.8,Average,7,40,28.00941342989317,Rara vez
U02124,UK,Europe,40,Other,3.9,4.2,173,182,8.0,Poor,1,69,20.31699599608154,Siempre
U02126,Japan,Asia,20,Female,5.5,1.0,129,149,9.4,Good,6,53,27.558494117529406,Siempre
U02129,Pakistan,Asia,64,Other,3.8,1.2,252,54,6.3,Average,1,64,15.22786610388339,Rara vez
U02131,Australia,Oceania,44,Female,5.1,2.7,369,168,5.7,Good,5,60,26.16248344610767,Siempre
U02144,Australia,Oceania,58,Female,7.2,4.2,61,88,6.5,Average,9,48,32.318181862071405,Frecuentemente
U02148,USA,North America,56,Male,6.4,3.0,295,62,6.4,Good,2,50,26.51606224890581,Rara vez
U02149,Canada,North America,62,Female,5.0,3.9,438,41,6.3,Average,1,65,18.68834809141684,Rara vez
U02152,Pakistan,Asia,61,Other,9.1,3.2,352,94,7.7,Average,5,32,41.44027971356492,Frecuentemente
U02154,Brazil,South America,50,Male,5.6,1.6,64,119,8.5,Average,2,56,26.809953759579454,Frecuentemente
U02157,Germany,Europe,16,Male,4.8,1.0,163,130,6.6,Poor,8,49,23.400947151365525,Frecuentemente
U02158,Germany,Europe,63,Other,9.8,1.8,127,130,8.8,Poor,7,24,47.77693376737128,Frecuentemente
U02162,UK,Europe,25,Female,3.3,2.0,220,113,7.1,Average,5,63,15.629454879701834,Frecuentemente
U02164,Canada,North America,55,Male,2.6,0.5,268,148,7.1,Good,3,70,13.010260395458195,Siempre
U02166,China,Asia,54,Male,4.6,2.2,55,82,8.1,Average,2,60,20.32666679586435,Frecuentemente
U02170,Germany,Europe,41,Male,4.8,3.6,201,99,5.6,Good,10,60,22.10481689274284,Frecuentemente
U02175,Pakistan,Asia,45,Male,6.0,0.6,361,116,5.3,Average,5,44,28.573043608786538,Frecuentemente
U02179,China,Asia,41,Female,6.5,1.3,291,195,7.1,Average,6,46,34.30774528499836,Siempre
U02182,UK,Europe,19,Other,7.1,0.7,145,109,8.1,Good,4,44,33.37341059712615,Frecuentemente
U02183,Brazil,South America,45,Male,5.7,4.0,215,105,7.8,Good,5,45,26.581602836438783,Frecuentemente
U02195,Australia,Oceania,36,Other,11.1,0.8,454,56,6.4,Poor,5,15,44.877869072963506,Rara vez
U02197,China,Asia,31,Other,3.5,2.3,266,105,9.6,Poor,1,62,16.322036829392236,Frecuentemente
U02207,Germany,Europe,40,Female,7.0,3.1,470,181,9.2,Poor,4,50,36.42804680953756,Siempre
U02212,Brazil,South America,41,Male,7.0,0.9,348,133,7.5,Average,1,36,34.28487859965638,Frecuentemente
U02215,Japan,Asia,39,Female,5.6,2.1,424,48,6.4,Average,3,39,21.794193669419506,Rara vez
U02217,Pakistan,Asia,65,Other,8.7,2.4,96,70,7.0,Average,5,21,37.08531493025944,Rara vez
U02220,India,Asia,35,Other,8.1,4.0,360,186,5.2,Average,4,29,42.371979796522155,Siempre
U02223,UK,Europe,55,Other,5.4,1.2,351,116,8.2,Average,7,70,25.715739247907887,Frecuentemente
U02229,Australia,Oceania,60,Male,1.0,3.3,53,124,5.2,Poor,4,71,4.8283137373023015,Frecuentemente
U02234,Canada,North America,19,Female,5.2,3.7,308,93,7.6,Average,5,49,23.62513286780402,Frecuentemente
U02245,Brazil,South America,30,Other,3.2,1.7,301,150,5.0,Average,3,75,16.055295477807757,Siempre
U02248,Australia,Oceania,42,Female,4.8,3.0,402,157,10.4,Poor,7,72,24.30045615852944,Siempre
U02249,USA,North America,37,Female,8.3,3.0,255,159,6.2,Poor,4,17,42.12394266644076,Siempre
U02260,India,Asia,23,Female,4.8,3.4,184,61,7.2,Good,4,78,19.81024504821644,Rara vez
U02274,China,Asia,24,Female,3.6,3.4,428,34,5.7,Poor,3,83,12.799253021361888,Rara vez
U02276,China,Asia,59,Male,5.6,3.3,441,119,4.5,Average,2,59,26.809953759579454,Frecuentemente
U02282,Australia,Oceania,58,Other,6.2,3.4,401,121,7.2,Average,2,56,29.784930477346194,Frecuentemente
U02283,Australia,Oceania,60,Female,4.3,1.9,477,162,6.3,Poor,7,83,21.90312586346908,Siempre
U02285,India,Asia,22,Female,8.9,0.9,455,45,7.8,Average,6,24,34.07490842875295,Rara vez
U02288,China,Asia,53,Female,7.1,4.1,73,61,9.2,Poor,1,39,29.30265413382015,Rara vez
U02290,India,Asia,62,Female,5.5,1.5,71,107,7.0,Poor,7,60,25.75172174918321,Frecuentemente
U02292,Japan,Asia,63,Female,5.5,0.9,224,97,9.3,Average,3,70,25.21732113268815,Frecuentemente
U02293,Canada,North America,37,Male,6.5,2.0,296,103,6.1,Poor,5,49,30.18854084441892,Frecuentemente
U02294,Brazil,South America,56,Other,3.8,2.5,475,139,5.8,Average,6,71,18.778241205915354,Frecuentemente
U02296,Brazil,South America,21,Other,9.0,2.1,255,91,4.8,Good,4,24,40.69609719344136,Frecuentemente
U02299,Germany,Europe,29,Female,8.1,3.0,210,36,9.9,Poor,4,34,29.248435092418216,Rara vez
U02300,UK,Europe,60,Female,4.0,1.0,417,120,5.6,Good,6,76,19.183162182386965,Frecuentemente
U02306,Brazil,South America,22,Male,3.9,3.9,182,138,7.4,Average,5,60,19.244448339209697,Frecuentemente
U02307,Brazil,South America,35,Other,7.9,2.0,294,106,7.8,Good,6,33,36.91534779224906,Frecuentemente
U02308,Japan,Asia,48,Other,7.6,4.2,179,34,9.5,Average,4,44,27.02064526731954,Rara vez
U02316,India,Asia,21,Male,4.0,3.4,190,155,6.5,Good,4,57,20.19942402899815,Siempre
U02318,USA,North America,49,Other,3.6,4.2,295,161,5.9,Good,6,57,18.315346806836583,Siempre
U02324,Pakistan,Asia,48,Other,7.4,0.5,130,151,8.4,Average,4,38,37.17671585426245,Siempre
U02326,India,Asia,48,Female,7.8,3.2,311,188,9.9,Good,5,34,40.885626717465215,Siempre
U02330,USA,North America,59,Other,7.2,3.4,191,121,4.9,Average,5,51,34.58895152207945,Frecuentemente
U02336,Germany,Europe,30,Other,10.1,1.5,188,180,9.7,Good,6,23,52.504820015784844,Siempre
U02337,Australia,Oceania,18,Female,7.8,1.9,412,85,9.6,Poor,3,39,34.74390891077736,Frecuentemente
U02346,China,Asia,40,Male,7.5,2.7,286,30,7.5,Average,7,37,25.754904033638596,Rara vez
U02348,Australia,Oceania,21,Other,0.9,1.2,409,139,7.6,Average,3,100,4.447478180348374,Frecuentemente
U02351,Japan,Asia,35,Male,4.6,1.8,311,48,7.2,Average,3,57,17.90237337130888,Rara vez
U02352,India,Asia,28,Male,5.4,1.5,58,190,6.7,Good,4,61,28.362276511451803,Siempre
U02356,Australia,Oceania,22,Female,3.9,1.5,378,149,4.9,Good,6,67,19.541477646975395,Siempre
U02364,India,Asia,56,Male,3.4,3.5,304,186,6.8,Poor,3,60,17.785769297305595,Siempre
U02368,Australia,Oceania,17,Other,5.5,3.2,152,167,6.4,Poor,2,47,28.181801886717924,Siempre
U02372,China,Asia,24,Other,6.2,4.1,454,90,7.7,Average,5,54,27.96732894040447,Frecuentemente
U02374,Japan,Asia,40,Female,6.2,0.6,110,150,5.5,Good,6,40,31.107134988252533,Siempre
U02384,USA,North America,40,Female,8.6,2.0,261,168,4.5,Average,3,39,44.11712894833843,Siempre
U02386,Australia,Oceania,45,Female,6.7,4.5,402,184,8.8,Average,4,56,34.976384028024775,Siempre
U02388,Japan,Asia,56,Other,3.2,1.9,66,31,7.9,Average,5,65,11.090354888959126,Rara vez
U02391,Canada,North America,61,Male,6.4,3.6,317,90,8.5,Poor,2,33,28.86950084170784,Frecuentemente
U02393,Brazil,South America,31,Other,7.9,0.7,434,148,9.4,Good,4,47,39.53117581696913,Siempre
U02394,Germany,Europe,48,Male,2.5,1.9,56,98,5.3,Average,3,76,11.487799625336475,Frecuentemente
U02395,India,Asia,59,Female,8.0,4.3,454,80,8.2,Good,3,39,35.15559323737951,Frecuentemente
U02397,China,Asia,38,Other,7.0,3.1,327,143,6.1,Average,2,33,34.788693097032,Siempre
U02401,Germany,Europe,16,Female,7.8,1.8,345,84,8.5,Good,5,45,34.65267980062447,Frecuentemente
U02403,Canada,North America,33,Male,5.5,0.5,362,143,6.5,Poor,3,64,27.333973147668004,Siempre
U02406,Germany,Europe,43,Female,8.2,2.1,476,161,9.7,Poor,5,33,41.71828994890554,Siempre
U02413,India,Asia,35,Male,6.2,1.6,192,35,7.6,Poor,5,43,22.21781741842788,Rara vez
U02416,India,Asia,40,Other,5.7,1.7,219,189,6.9,Average,8,63,29.90803721131477,Siempre
U02431,UK,Europe,38,Other,2.9,3.9,131,200,3.5,Average,4,73,15.37958423337132,Siempre
U02432,Japan,Asia,39,Other,7.4,3.5,86,92,6.7,Average,2,22,33.5412362493341,Frecuentemente
U02439,Pakistan,Asia,62,Female,2.8,1.4,396,88,6.7,Poor,6,71,12.568181835249991,Frecuentemente
